,disease_category,disease_name,intention,question
2798,응급질환,두통,진단,"군발두통을 의심할 만한 증상이 있을 경우, 어떤 의료진을 찾아야 할까요?"
2799,응급질환,두통,진단,두통을 진단받고 싶다면 신경외과에 방문해야 할까요?
2800,응급질환,두통,진단,두통을 진단하는 데에 어떤 기준이 일반적으로 사용되나요?
2801,응급질환,두통,진단,"열 피로로 인해 두통이나 무력감이 생기면, 스스로 진단하지 말아야 하는 이유가 있을까요?"
2802,응급질환,두통,진단,갑작스러운 기침과 음식 삼키기 어려움과 동시에 두통이라는 증상을 포함한 인후염 진단을 받을 수 있는 곳을 알려주세요.
2803,응급질환,두통,진단,두통으로 인해 병원에 방문하여 진단을 받는 것이 좋을까요?
2804,응급질환,두통,진단,"두통이 심해서 정확한 진단을 받고 싶은데, 어디로 가야 할까요?"
2805,응급질환,두통,진단,"두통으로 인해 약을 복용하지 않으면 며칠동안 지속되는 경우, 다른 병원에서 진단을 받는 것이 좋을까요?"
2806,응급질환,두통,진단,"두통이 심한데, 병원에 가는 것이 진단에 도움이 될까요?"
2807,응급질환,두통,진단,두통을 일으키는 주요 원인들에 대해 자세히 알고 싶어요.
2808,응급질환,두통,진단,두통과 구역질 증상으로 저나트륨혈증 진단 검사를 받을 수 있는 병원이나 의료기관이 어디인가요?
2809,응급질환,두통,진단,교모세포종 진단을 위해 어떤 종류의 의사와 상담해야 하나요?
2810,응급질환,두통,진단,두통으로 인해 진단을 받기 위해서는 어떤 절차를 거쳐야 할까요?
2811,응급질환,두통,진단,두통이라는 질병의 진단을 받으려면 어떤 과에 내원해야 할까요?
2812,응급질환,두통,진단,"두통이 심해지는데, 정확한 진단을 받을 수 있는 의사는 어떤 곳에 있을까요?"
2813,응급질환,두통,진단,두통에 대한 정확한 진단을 받으려면 어떤 종류의 의사를 찾아가야 할까요?
2814,응급질환,두통,진단,두통으로 인해 두통이 계속되면 다른 의료 기관에서 검사를 받는 것이 좋을까요?
2815,응급질환,두통,진단,두통을 진단받기 위해 어떤 종류의 의사와 상담해야 할까요?
2816,응급질환,두통,진단,교모세포종을 진단하기 위해 어떤 종류의 의사를 찾아야 할까요?
2817,응급질환,두통,진단,냉방병의 증상을 자세히 알기 위해서는 어떤 의료 기관을 방문해야 할까요?
2818,응급질환,두통,진단,"일주일에 3번씩 양쪽성 두통이 있는 경우, 실비보험에 가입하는데 어떤 절차가 필요한가요?"
2819,응급질환,두통,진단,"머리가 어지럽고 두통이 심한데, 이는 뇌질환과 관련이 있을 가능성이 있을까요?"
2820,응급질환,두통,진단,"일주일에 3번씩 양측성 두통이 지속된다면, 어떻게 진단을 받을 수 있을까요?"
2821,응급질환,두통,진단,머리에 열과 콕콕 쑤시듯이 아픈 두통이 발생하는 이유가 무엇인가요?
2822,응급질환,두통,진단,교모세포종 진단을 받을 수 있는 의료 기관이 어디에 있을까요?
2823,응급질환,두통,진단,"냉방병을 의심하고 있는데, 어떤 종류의 전문의를 찾아가야 할까요?"
2824,응급질환,두통,진단,"일산화탄소 중독의 주요 증상 중 두통이 심한 경우, 어떤 검사를 받아야 할까요?"
2825,응급질환,두통,진단,두통으로 인해 병원에 가서 어떤 진단 결과를 받을 수 있을까요?
2826,응급질환,두통,진단,냉방병을 진단받을 수 있는 병원이 어디에 있는지 알려주세요.
2827,응급질환,두통,진단,"두통이 계속되는 경우, 다른 병원에서 진단을 받아야 할 필요가 있을까요?"
2828,응급질환,두통,진단,열 피로로 인해 두통이나 무력감을 스스로 진단해서는 안 되는 이유가 무엇인가요?
2829,응급질환,두통,진단,"식도암을 의심할 때, 식도암의 정확한 진단을 위해 어떤 의사에게 상담해야 할까요?"
2830,응급질환,두통,진단,두통과 혼돈 증상을 통해 호흡성 산증을 진단받을 수 있는 방법이 있을까요?
2831,응급질환,두통,진단,"두통과 관련된 증상이 있다면, 어떤 전문의와 상담을 해야 할까요?"
2832,응급질환,두통,진단,냉방병 진단을 위해 어떤 의료 기기가 사용되나요?
2833,응급질환,두통,진단,두통과 경련의 빈도가 높아지면 교모세포종일 가능성이 있나요?
2834,응급질환,두통,진단,"어지럽고 두통이 심한데, 이는 뇌질환과 관련이 있을 가능성이 있을까요?"
2835,응급질환,두통,진단,냉방병을 진단하기 위해 어떤 증상이나 징후에 주의해야 할까요?
2836,응급질환,두통,진단,두통으로 인한 병원 방문이 건강에 어떤 영향을 줄 수 있는지 알려주세요.
2837,응급질환,두통,진단,인후염을 진단받기 위해서는 어떤 의사를 찾아가야 할까요?
2838,응급질환,두통,진단,냉방병 진단을 받을 수 있는 의료기관을 찾는 방법을 알려주세요.
2839,응급질환,두통,진단,두통을 진단하기 위해 일반적으로 어떤 절차가 필요한지 알려주세요.
2840,응급질환,두통,진단,두통이 있는 상태에서 다른 병원을 방문해야 하는 이유가 있을까요?
2841,응급질환,두통,진단,갑자기 느껴지는 음식을 삼키기 어려움과 두통이 인후염을 정확하게 진단하는 방법일까요?
2842,응급질환,두통,진단,만성치주염을 진단받기 위해 어떤 검사나 절차를 거쳐야 할까요?
2843,응급질환,두통,진단,인후염을 진단받기 위해 어떤 의사에게 진료를 받아야 할까요?
2844,응급질환,두통,진단,냉방병을 진단받기 위해 어떤 종류의 의사를 찾아야 할까요?
2845,응급질환,두통,진단,두통을 진단받기 위해 어떤 과를 찾아야 할까요?
2846,응급질환,두통,진단,"안면홍조, 두통, 어지럼증, 시야장애와 관련된 골수증식종양의 특징은 무엇인가요?"
2847,응급질환,두통,진단,두통과 열이 없는 상태에서 머리의 한 쪽에만 두통이 오는 증상을 진단에 포함시킬 수 있을까요?
2848,응급질환,두통,진단,열 피로로 인해 두통이나 무력감을 스스로 진단할 수 없는 이유가 있을까요?
2849,응급질환,두통,진단,교모세포종 진단을 위한 일반적인 절차와 절차의 중요성을 알려주세요.
2850,응급질환,두통,진단,"안면홍조와 두통 어지럼증을 동반한 증상이 있을 때, 골수증식종양 진단을 받으려면 어디로 가야 할까요?"
2851,응급질환,두통,진단,"갑작스러운 열증과 두통, 어지럼증을 진단하기 위해 어떤 의료기관을 찾아가야 할까요?"
2852,응급질환,두통,진단,"인후염을 의심할 때, 어떤 의사에게 진단을 받아야 할까요?"
2853,응급질환,두통,진단,"갑작스러운 열증과 두통, 어지럼증은 어떤 전문의의 진료를 받아야 할까요?"
2854,응급질환,두통,진단,두통이 발생하는데에는 어떤 원인들이 있는지 알고 싶어요.
2855,응급질환,두통,진단,두통을 판단하는 데 도움이 되는 검사 방법에는 어떤 것들이 있을까요?
2856,응급질환,두통,진단,"어지럽고 두통, 그리고 구토와 관련된 뇌질환의 특징적인 증상이 있는지 알려주세요."
2857,응급질환,두통,진단,냉방병 진단을 받을 수 있는 병원이나 클리닉을 찾는 방법을 알려주세요.
2858,응급질환,두통,진단,두부 백선 진단을 위해 어떤 종류의 의사를 방문해야 할까요?
2859,응급질환,두통,진단,두통으로 병원에 가면 병원에서 어떤 검사를 받아야 할까요?
2860,응급질환,두통,진단,열 피로의 주요 증상이 무엇인가요?
2861,응급질환,두통,진단,만성 두통의 진단은 어떤 방법으로 이루어지나요?
2862,응급질환,두통,진단,두통으로 인한 병원 방문이 어떤 증상을 유발할 수 있는지 알려주세요.
2863,응급질환,두통,진단,"머리에 충격이 있을 때, 외상성 뇌 손상을 의심할만한 증상이 있을 경우, 어떤 진단 방법을 선택해야 하나요?"
2864,응급질환,두통,진단,두통을 진단하는데 사용되는 기술은 어떤 것들이 있는지 알고 싶어요.
2865,응급질환,두통,진단,"냉방병의 의심 증상을 가지고 있을 때, 어떤 의료진에게 진단을 받아야 할까요?"
2866,응급질환,두통,진단,"인후염을 의심할 만한 증상이 있을 때, 어떤 진료과를 찾아가야 할까요?"
2867,응급질환,두통,진단,두통을 진단하는 데 사용되는 주요한 검사 방법은 어떤 것이 있나요?
2868,응급질환,두통,진단,"일산화탄소 중독을 의심할만한 증상을 보인다면, 어떤 검사나 진단 절차를 거쳐야 할까요?"
2869,응급질환,두통,진단,두통은 어떤 원인으로 인해 발생하는지 자세히 알려주세요.
2870,응급질환,두통,진단,두통을 진단받기 위해 어떤 의료 전문가와 상담해야 하나요?
2871,응급질환,두통,진단,두통을 진단하기 위해 어떤 종류의 검사가 진행되나요?
2872,응급질환,두통,진단,"두통과 구역질 증상이 있는데, 저나트륨혈증 진단 검사를 받는 과정에서 추가적인 검사가 필요한가요?"
2873,응급질환,두통,진단,두통이 발생하는 이유와 진단 방법에 대해 설명해주세요.
2874,응급질환,두통,진단,두통의 진단을 받기 위해 어떤 종류의 의사와 상담해야 할까요?
2875,응급질환,두통,진단,두통의 원인을 확인하기 위해서는 어떤 의사를 찾아가야 할까요?
2876,응급질환,두통,진단,호흡성 산증의 진단을 위해 어떤 검사가 일반적으로 시행되나요?
2877,응급질환,두통,진단,"어지럽고 두통이 심한데, 이는 뇌질환의 증상일까요?"
2878,응급질환,두통,진단,열 피로로 인해 두통이나 무력감을 스스로 진단하는 것은 스스로에게도 위험한 행동인가요?
2879,응급질환,두통,진단,"두통이 심해 약을 복용 중인데, 어떤 종류의 병원을 찾아가야 할까요?"
2880,응급질환,두통,진단,인후염을 의심할 때 어떤 의사에게 진료를 받아야 할까요?
2881,응급질환,두통,진단,"두통이 계속해서 있는 경우, 병원에 가야하는 이유가 있을까요?"
2882,응급질환,두통,진단,"안면홍조, 두통, 어지럼증, 시야장애 등 골수증식종양의 증상은 어떻게 나타날까요?"
2883,응급질환,두통,진단,두통을 진단하기 위해 주로 사용되는 검사는 어떤 것들이 있을까요?
2884,응급질환,두통,진단,두통에 대한 정확한 진단을 받으려면 어떤 의사에게 방문해야 할까요?
2885,응급질환,두통,진단,음식을 삼키기 어려움과 두통이 인후염을 나타내는 대표적인 증상일까요?
2886,응급질환,두통,진단,두통을 발생시키는 주요 원인들이 어떻게 작용하는지 설명해주세요.
2887,응급질환,두통,진단,머리가 어지럽고 두통이 심한데다 구토까지 하는 증상은 뇌질환과 관련이 있을까요?
2888,응급질환,두통,진단,두통을 해결하기 위해 어떤 진료과를 추천해주실 수 있나요?
2889,응급질환,두통,진단,"열 피로로 인해 두통이나 무력감이 생기면, 스스로 진단해서는 안 되는 경우가 있는지 알려주세요."
2890,응급질환,두통,진단,"열 피로로 인해 두통이나 무력감이 생길 수 있는 경우, 스스로 진단해서는 안 되는 경우가 있을까요?"
2891,응급질환,두통,진단,외상성 뇌 손상을 진단받기 위해 어떤 전문의를 찾아야 하나요?
2892,응급질환,두통,진단,두통 진단을 받기 위해 어떤 의료진료 과정이 필요한가요?
2893,응급질환,두통,진단,인후염을 의심할 때 어떤 의사를 찾아야 할까요?
2894,응급질환,두통,진단,두통을 진단받기 위해 어떤 전문의를 찾아가야 할까요?
2895,응급질환,두통,진단,만성 두통이 신경과 의사의 진단을 받아야 할 시기가 있는지 궁금합니다.
2896,응급질환,두통,진단,두부 백선으로 인한 두통을 진단받기 위해 어떤 검사가 필요한가요?
